buy,sell,exchange,tiker,time
0.22885658508463916,0.7711434149153609,Binance,40611.01,2022-02-05 06:57:09
0.24432333044882484,0.7556766695511753,Coinbase Pro,40597.17,2022-02-05 06:57:09
0.608633168523262,0.39136683147673795,FTX,40612.0,2022-02-05 06:57:09
0.5884037169660562,0.41159628303394397,Bybit,40592.5,2022-02-05 06:57:09
0.20762167944375118,0.7923783205562489,Binance,40612.96,2022-02-05 06:57:09
0.30284921502874923,0.6971507849712508,Coinbase Pro,40597.17,2022-02-05 06:57:09
0.2943877846670916,0.7056122153329083,FTX,40611.0,2022-02-05 06:57:09
0.7329739586099456,0.2670260413900543,Bybit,40592.5,2022-02-05 06:57:09
0.3374063130585183,0.6625936869414817,Binance,40609.97,2022-02-05 06:57:09
0.323003534490542,0.676996465509458,Coinbase Pro,40599.47,2022-02-05 06:57:09
0.22611057293108214,0.7738894270689178,FTX,40604.0,2022-02-05 06:57:09
0.25169968878334004,0.74830031121666,Bybit,40592.5,2022-02-05 06:57:09
0.3140191563169672,0.6859808436830328,Binance,40605.37,2022-02-05 06:57:09
0.2912742352849196,0.7087257647150804,Coinbase Pro,40592.95,2022-02-05 06:57:09
0.30673168219636615,0.6932683178036338,FTX,40604.0,2022-02-05 06:57:09
0.8989185918421175,0.10108140815788248,Bybit,40594.0,2022-02-05 06:57:09
0.07227355372112763,0.9277264462788724,Binance,40629.99,2022-02-05 06:57:09
0.260567654383737,0.7394323456162629,Coinbase Pro,40621.54,2022-02-05 06:57:09
0.20320476032259038,0.7967952396774097,FTX,40625.0,2022-02-05 06:57:09
0.4939574314574315,0.5060425685425686,Bybit,40594.0,2022-02-05 06:57:09
0.2300668777865744,0.7699331222134256,Binance,40618.0,2022-02-05 06:57:09
0.5101968758370055,0.4898031241629947,Coinbase Pro,40606.87,2022-02-05 06:57:09
0.23034071471499237,0.7696592852850076,FTX,40612.0,2022-02-05 06:57:09
0.5874587458745875,0.41254125412541254,Bybit,40594.0,2022-02-05 06:57:09
0.3668232428670841,0.6331767571329158,Binance,40604.67,2022-02-05 06:57:09
0.30200476056031345,0.6979952394396867,Coinbase Pro,40606.87,2022-02-05 06:57:09
0.4114141875410713,0.5885858124589287,FTX,40612.0,2022-02-05 06:57:09
0.6853361776092282,0.3146638223907719,Bybit,40594.0,2022-02-05 06:57:09
0.31347447560593295,0.6865255243940671,Binance,40610.17,2022-02-05 06:57:09
0.41175871671885744,0.5882412832811424,Coinbase Pro,40614.34,2022-02-05 06:57:09
0.30658221893689946,0.6934177810631006,FTX,40614.0,2022-02-05 06:57:09
0.6659744340191099,0.33402556598089006,Bybit,40593.5,2022-02-05 06:57:09
0.30639948926819854,0.6936005107318014,Binance,40624.66,2022-02-05 06:57:09
0.6222302834754937,0.3777697165245063,Coinbase Pro,40629.34,2022-02-05 06:57:09
0.7311008963796919,0.26889910362030817,FTX,40622.0,2022-02-05 06:57:09
0.5243058140400506,0.47569418595994944,Bybit,40593.5,2022-02-05 06:57:09
0.4191351422803307,0.5808648577196693,Binance,40624.15,2022-02-05 06:57:09
0.3712728234167987,0.6287271765832013,Coinbase Pro,40629.34,2022-02-05 06:57:09
0.7611189653973625,0.23888103460263746,FTX,40621.0,2022-02-05 06:57:09
0.3821518774204411,0.6178481225795588,Bybit,40594.0,2022-02-05 06:57:09
0.4317275493615307,0.5682724506384693,Binance,40622.36,2022-02-05 06:57:09
0.40952992167099034,0.5904700783290098,Coinbase Pro,40615.12,2022-02-05 06:57:09
0.38460808502562155,0.6153919149743785,FTX,40621.0,2022-02-05 06:57:09
0.26417403233097936,0.7358259676690206,Bybit,40593.5,2022-02-05 06:57:09
0.4200685120773371,0.5799314879226629,Binance,40607.4,2022-02-05 06:57:09
0.47961649434321696,0.520383505656783,Coinbase Pro,40598.84,2022-02-05 06:57:09
0.703922695595948,0.296077304404052,FTX,40612.0,2022-02-05 06:57:09
0.8207325118298137,0.1792674881701864,Bybit,40593.5,2022-02-05 06:57:09
0.48899691723974387,0.5110030827602561,Binance,40607.82,2022-02-05 06:57:09
0.5394142460362734,0.4605857539637266,Coinbase Pro,40594.99,2022-02-05 06:57:09
0.45990955423156993,0.5400904457684301,FTX,40609.0,2022-02-05 06:57:09
0.7221132321217795,0.27788676787822053,Bybit,40594.0,2022-02-05 06:57:09
0.28988471091230367,0.7101152890876964,Binance,40618.79,2022-02-05 06:57:09
0.5206871805772987,0.4793128194227014,Coinbase Pro,40604.12,2022-02-05 06:57:09
0.4183785243761535,0.5816214756238465,FTX,40609.0,2022-02-05 06:57:09
0.38235908995882456,0.6176409100411754,Bybit,40593.5,2022-02-05 06:57:09
0.2977744056651491,0.7022255943348508,Binance,40623.99,2022-02-05 06:57:09
0.5929966017738683,0.40700339822613174,Coinbase Pro,40625.28,2022-02-05 06:57:09
0.45290256874504925,0.5470974312549509,FTX,40619.0,2022-02-05 06:57:09
0.4481104293164563,0.5518895706835438,Bybit,40594.0,2022-02-05 06:57:09
0.2494773600211673,0.7505226399788327,Binance,40624.99,2022-02-05 06:57:09
0.3441953234590485,0.6558046765409515,Coinbase Pro,40625.28,2022-02-05 06:57:09
0.7444557118292845,0.25554428817071556,FTX,40619.0,2022-02-05 06:57:09
0.34007842742949074,0.6599215725705092,Bybit,40594.0,2022-02-05 06:57:09
0.2858763729643888,0.7141236270356112,Binance,40630.0,2022-02-05 06:57:09
0.15118165283259893,0.848818347167401,Coinbase Pro,40624.66,2022-02-05 06:57:09
0.8058511610897787,0.19414883891022128,FTX,40624.0,2022-02-05 06:57:09
0.6034042734951466,0.39659572650485336,Bybit,40593.5,2022-02-05 06:57:09
0.03910048856997735,0.9608995114300227,Binance,40624.32,2022-02-05 06:57:09
0.3848927783807334,0.6151072216192667,Coinbase Pro,40622.56,2022-02-05 06:57:09
0.19687009133748326,0.8031299086625168,FTX,40624.0,2022-02-05 06:57:09
0.38609154929577466,0.6139084507042254,Bybit,40594.0,2022-02-05 06:57:09
0.47980836504496516,0.5201916349550348,Binance,40624.32,2022-02-05 06:57:09
0.3060702645603433,0.6939297354396567,Coinbase Pro,40622.56,2022-02-05 06:57:09
0.7417240387112168,0.25827596128878316,FTX,40622.0,2022-02-05 06:57:09
0.7690430448102187,0.23095695518978138,Bybit,40593.5,2022-02-05 06:57:09
0.5074044846969127,0.4925955153030874,Binance,40616.71,2022-02-05 06:57:09
0.4004157682114162,0.5995842317885838,Coinbase Pro,40622.56,2022-02-05 06:57:09
0.1522186699697036,0.8477813300302964,FTX,40619.0,2022-02-05 06:57:09
0.29465572516838734,0.7053442748316127,Bybit,40593.5,2022-02-05 06:57:09
0.2959785477996458,0.7040214522003542,Binance,40617.79,2022-02-05 06:57:09
0.36854971124721786,0.6314502887527822,Coinbase Pro,40618.09,2022-02-05 06:57:09
0.24536907100757788,0.7546309289924221,FTX,40616.0,2022-02-05 06:57:09
0.047044972258059974,0.95295502774194,Bybit,40588.5,2022-02-05 06:57:09
0.2642082443622728,0.7357917556377273,Binance,40600.3,2022-02-05 06:57:09
0.5277822130546589,0.47221778694534106,Coinbase Pro,40597.12,2022-02-05 06:57:09
0.7927369505494506,0.20726304945054946,FTX,40600.0,2022-02-05 06:57:09
0.929046230379964,0.07095376962003602,Bybit,40575.0,2022-02-05 06:57:09
0.22446431025145697,0.775535689748543,Binance,40589.02,2022-02-05 06:57:09
0.43852993754928005,0.5614700624507201,Coinbase Pro,40582.98,2022-02-05 06:57:09
0.4494171805570941,0.5505828194429058,FTX,40582.0,2022-02-05 06:57:09
0.267160719906149,0.732839280093851,Bybit,40556.0,2022-02-05 06:57:09
0.15274840949593257,0.8472515905040674,Binance,40580.24,2022-02-05 06:57:09
0.38747376748866597,0.612526232511334,Coinbase Pro,40574.01,2022-02-05 06:57:09
0.1329855265154526,0.8670144734845475,FTX,40578.0,2022-02-05 06:57:09
0.6468507915122937,0.35314920848770637,Bybit,40556.5,2022-02-05 06:57:09
0.544200610734434,0.4557993892655659,Binance,40589.96,2022-02-05 06:57:09
0.4591001303674209,0.540899869632579,Coinbase Pro,40574.01,2022-02-05 06:57:09
0.5060067384374539,0.4939932615625461,FTX,40582.0,2022-02-05 06:57:09
0.6024853227176027,0.3975146772823972,Bybit,40556.0,2022-02-05 06:57:09
0.22705666209792655,0.7729433379020734,Binance,40590.43,2022-02-05 06:57:09
0.5369712682946447,0.46302873170535525,Coinbase Pro,40574.01,2022-02-05 06:57:09
0.46445356593124676,0.5355464340687532,FTX,40586.0,2022-02-05 06:57:09
0.37837696563139783,0.6216230343686022,Bybit,40556.5,2022-02-05 06:57:09
0.495007304488375,0.5049926955116251,Binance,40585.79,2022-02-05 06:57:09
0.4456237783055993,0.5543762216944007,Coinbase Pro,40574.01,2022-02-05 06:57:09
0.5350220094215771,0.46497799057842304,FTX,40586.0,2022-02-05 06:57:09
0.7477213123773544,0.2522786876226456,Bybit,40556.0,2022-02-05 06:57:09
0.12342972586694177,0.8765702741330582,Binance,40575.76,2022-02-05 06:57:09
0.4620648729399262,0.5379351270600737,Coinbase Pro,40574.01,2022-02-05 06:57:09
0.3544870230249777,0.6455129769750223,FTX,40580.0,2022-02-05 06:57:09
0.24278424205135632,0.7572157579486437,Bybit,40556.5,2022-02-05 06:57:09
0.46766704211023513,0.532332957889765,Binance,40578.71,2022-02-05 06:57:09
0.3971746195042701,0.6028253804957301,Coinbase Pro,40574.01,2022-02-05 06:57:09
0.35074757052406896,0.649252429475931,FTX,40576.0,2022-02-05 06:57:09
0.24265569917743832,0.7573443008225617,Bybit,40556.5,2022-02-05 06:57:09
0.5169353492681972,0.4830646507318028,Binance,40583.07,2022-02-05 06:57:09
0.5362248375512004,0.46377516244879957,Coinbase Pro,40580.05,2022-02-05 06:57:09
0.38888525295212106,0.611114747047879,FTX,40576.0,2022-02-05 06:57:09
0.27351169579838147,0.7264883042016185,Bybit,40556.0,2022-02-05 06:57:09
0.334940001509396,0.6650599984906039,Binance,40582.05,2022-02-05 06:57:09
0.2322817488507058,0.7677182511492943,Coinbase Pro,40580.05,2022-02-05 06:57:09
0.46230253621855477,0.5376974637814452,FTX,40576.0,2022-02-05 06:57:09
0.26972908228108516,0.7302709177189148,Bybit,40556.0,2022-02-05 06:57:09
0.3121842058016363,0.6878157941983636,Binance,40579.99,2022-02-05 06:57:09
0.3624125548376771,0.6375874451623228,Coinbase Pro,40572.1,2022-02-05 06:57:09
0.32716663064620705,0.672833369353793,FTX,40578.0,2022-02-05 06:57:09
0.24186492533905657,0.7581350746609434,Bybit,40556.0,2022-02-05 06:57:09
0.3886805380260359,0.6113194619739641,Binance,40578.66,2022-02-05 06:57:09
0.3934754904969054,0.6065245095030947,Coinbase Pro,40572.1,2022-02-05 06:57:09
0.4558921834540942,0.5441078165459058,FTX,40576.0,2022-02-05 06:57:09
0.23769971736747997,0.76230028263252,Bybit,40556.0,2022-02-05 06:57:09
0.33994151128083044,0.6600584887191696,Binance,40578.39,2022-02-05 06:57:09
0.40670223720038196,0.5932977627996181,Coinbase Pro,40572.1,2022-02-05 06:57:09
0.4527778603931832,0.5472221396068168,FTX,40577.0,2022-02-05 06:57:09
0.27261983417239743,0.7273801658276026,Bybit,40556.0,2022-02-05 06:57:09
0.44212634745370294,0.5578736525462972,Binance,40583.7,2022-02-05 06:57:09
0.44009025503854854,0.5599097449614515,Coinbase Pro,40572.1,2022-02-05 06:57:09
0.3469263801719821,0.653073619828018,FTX,40577.0,2022-02-05 06:57:09
0.7294806224872139,0.27051937751278615,Bybit,40556.0,2022-02-05 06:57:09
0.34712675965039275,0.6528732403496073,Binance,40583.7,2022-02-05 06:57:09
0.5343993029306892,0.4656006970693109,Coinbase Pro,40580.05,2022-02-05 06:57:09
0.32486801284493555,0.6751319871550645,FTX,40577.0,2022-02-05 06:57:09
0.2529295029295029,0.7470704970704971,Bybit,40556.0,2022-02-05 06:57:09
0.41776561449080407,0.5822343855091959,Binance,40578.69,2022-02-05 06:57:09
0.4299467771676785,0.5700532228323215,Coinbase Pro,40568.84,2022-02-05 06:57:09
0.2910014920852172,0.7089985079147828,FTX,40577.0,2022-02-05 06:57:09
0.7471822918591331,0.2528177081408669,Bybit,40556.0,2022-02-05 06:57:09
0.27268655833565714,0.7273134416643429,Binance,40569.2,2022-02-05 06:57:09
0.5038731415366914,0.49612685846330856,Coinbase Pro,40569.24,2022-02-05 06:57:09
0.3090245603309101,0.6909754396690898,FTX,40576.0,2022-02-05 06:57:09
0.22206442195790677,0.7779355780420932,Bybit,40555.5,2022-02-05 06:57:09
0.31435809007027965,0.6856419099297203,Binance,40571.04,2022-02-05 06:57:09
0.49860000611968724,0.5013999938803128,Coinbase Pro,40571.71,2022-02-05 06:57:09
0.4388362277727807,0.5611637722272192,FTX,40569.0,2022-02-05 06:57:09
0.17372806986752415,0.8262719301324759,Bybit,40555.0,2022-02-05 06:57:09
0.33307165247302284,0.6669283475269772,Binance,40572.16,2022-02-05 06:57:09
0.33712839800820094,0.662871601991799,Coinbase Pro,40571.71,2022-02-05 06:57:09
0.6911909957505455,0.30880900424945446,FTX,40569.0,2022-02-05 06:57:09
0.17579801263133885,0.8242019873686611,Bybit,40555.0,2022-02-05 06:57:09
0.3747675327271516,0.6252324672728483,Binance,40572.15,2022-02-05 06:57:09
0.3245774662260144,0.6754225337739855,Coinbase Pro,40563.27,2022-02-05 06:57:09
0.6981430064859883,0.30185699351401174,FTX,40569.0,2022-02-05 06:57:09
0.9016871550426493,0.09831284495735071,Bybit,40555.5,2022-02-05 06:57:09
0.4040851331956453,0.5959148668043546,Binance,40570.03,2022-02-05 06:57:09
0.4948432577075539,0.5051567422924462,Coinbase Pro,40565.1,2022-02-05 06:57:09
0.35522201375859913,0.6447779862414009,FTX,40569.0,2022-02-05 06:57:09
0.14331730165414425,0.8566826983458558,Bybit,40555.0,2022-02-05 06:57:09
0.32604030243333376,0.6739596975666663,Binance,40570.0,2022-02-05 06:57:09
0.4757283227322339,0.5242716772677661,Coinbase Pro,40565.1,2022-02-05 06:57:09
0.7660165556228548,0.2339834443771452,FTX,40569.0,2022-02-05 06:57:09
0.8384280414261363,0.16157195857386372,Bybit,40555.5,2022-02-05 06:57:09
0.053805108503934156,0.9461948914960658,Binance,40570.02,2022-02-05 06:57:09
0.47962523008036995,0.5203747699196299,Coinbase Pro,40565.1,2022-02-05 06:57:09
0.1512708579821305,0.8487291420178695,FTX,40569.0,2022-02-05 06:57:09
0.7893535862679654,0.2106464137320346,Bybit,40555.5,2022-02-05 06:57:09
0.2674902285719068,0.7325097714280931,Binance,40572.26,2022-02-05 06:57:09
0.3415879823903645,0.6584120176096355,Coinbase Pro,40561.68,2022-02-05 06:57:09
0.18662136431527704,0.813378635684723,FTX,40568.0,2022-02-05 06:57:09
0.18316026611285155,0.8168397338871484,Bybit,40555.0,2022-02-05 06:57:09
0.371986806821686,0.6280131931783139,Binance,40572.25,2022-02-05 06:57:09
0.4216401188610338,0.5783598811389662,Coinbase Pro,40570.0,2022-02-05 06:57:09
0.17877718488913458,0.8212228151108655,FTX,40567.0,2022-02-05 06:57:09
0.8325626426981879,0.16743735730181208,Bybit,40555.0,2022-02-05 06:57:09
0.535934318934148,0.4640656810658521,Binance,40572.26,2022-02-05 06:57:09
0.42319243754409624,0.5768075624559037,Coinbase Pro,40562.33,2022-02-05 06:57:09
0.2887817900045686,0.7112182099954314,FTX,40567.0,2022-02-05 06:57:09
0.12341294972707256,0.8765870502729274,Bybit,40555.0,2022-02-05 06:57:09
0.46929800376675535,0.5307019962332448,Binance,40572.25,2022-02-05 06:57:09
0.42319630868804303,0.576803691311957,Coinbase Pro,40562.33,2022-02-05 06:57:09
0.47064921796355,0.52935078203645,FTX,40568.0,2022-02-05 06:57:09
0.18202583655419755,0.8179741634458024,Bybit,40555.0,2022-02-05 06:57:09
0.4761512893540693,0.5238487106459307,Binance,40572.25,2022-02-05 06:57:09
0.40965743113843034,0.5903425688615697,Coinbase Pro,40562.33,2022-02-05 06:57:09
0.7458994204005137,0.2541005795994864,FTX,40568.0,2022-02-05 06:57:09
0.18829749735636234,0.8117025026436376,Bybit,40555.0,2022-02-05 06:57:09
0.40615564987131264,0.5938443501286873,Binance,40572.25,2022-02-05 06:57:09
0.29760430795281134,0.7023956920471887,Coinbase Pro,40571.16,2022-02-05 06:57:09
0.7952281302770529,0.20477186972294711,FTX,40569.0,2022-02-05 06:57:09
0.37132091354585267,0.6286790864541473,Bybit,40555.0,2022-02-05 06:57:09
0.4506120958978539,0.5493879041021461,Binance,40587.46,2022-02-05 06:57:09
0.3723291631974791,0.6276708368025209,Coinbase Pro,40571.16,2022-02-05 06:57:09
0.48134377209290147,0.5186562279070985,FTX,40578.0,2022-02-05 06:57:09
0.6214064439309391,0.37859355606906087,Bybit,40555.5,2022-02-05 06:57:09
0.37183268142217857,0.6281673185778214,Binance,40588.53,2022-02-05 06:57:09
0.4360296880396741,0.5639703119603258,Coinbase Pro,40535.73,2022-02-05 06:57:09
0.05776847639967484,0.9422315236003252,FTX,40524.0,2022-02-05 06:57:09
0.62346058867249,0.37653941132751,Bybit,40498.5,2022-02-05 06:57:09
0.172200476737084,0.827799523262916,Binance,40506.28,2022-02-05 06:57:09
0.43087798053935567,0.5691220194606443,Coinbase Pro,40499.89,2022-02-05 06:57:09
0.39049813643463593,0.609501863565364,FTX,40505.0,2022-02-05 06:57:09
0.6549601598235154,0.34503984017648465,Bybit,40487.5,2022-02-05 06:57:09
0.17346223328322194,0.826537766716778,Binance,40499.83,2022-02-05 06:57:09
0.42288175969109404,0.5771182403089059,Coinbase Pro,40499.89,2022-02-05 06:57:09
0.39536937680561285,0.6046306231943872,FTX,40501.0,2022-02-05 06:57:09
0.39562505803336523,0.6043749419666347,Bybit,40476.0,2022-02-05 06:57:09
0.05850227290409343,0.9414977270959065,Binance,40493.86,2022-02-05 06:57:09
0.6008137706805504,0.39918622931944964,Coinbase Pro,40494.15,2022-02-05 06:57:09
0.3906217480612791,0.609378251938721,FTX,40495.0,2022-02-05 06:57:09
0.4422257245561051,0.557774275443895,Bybit,40476.0,2022-02-05 06:57:09
0.38261201096168956,0.6173879890383104,Binance,40495.47,2022-02-05 06:57:09
0.5946449336960085,0.4053550663039915,Coinbase Pro,40494.15,2022-02-05 06:57:09
0.21741091565178167,0.7825890843482183,FTX,40490.0,2022-02-05 06:57:09
0.9766294253001027,0.02337057469989742,Bybit,40476.0,2022-02-05 06:57:09
0.4483311520178584,0.5516688479821416,Binance,40473.05,2022-02-05 06:57:09
0.3116340360586211,0.6883659639413788,Coinbase Pro,40474.95,2022-02-05 06:57:09
0.1921567689141982,0.8078432310858018,FTX,40476.0,2022-02-05 06:57:09
0.06706138507964399,0.9329386149203561,Bybit,40453.0,2022-02-05 06:57:09
0.8429206988531566,0.15707930114684338,Binance,40443.71,2022-02-05 06:57:09
0.5510906623936794,0.44890933760632057,Coinbase Pro,40450.22,2022-02-05 06:57:09
0.36229043193505983,0.6377095680649402,FTX,40447.0,2022-02-05 06:57:09
0.796514888843565,0.20348511115643483,Bybit,40425.0,2022-02-05 06:57:09
0.31297389189114483,0.6870261081088551,Binance,40459.17,2022-02-05 06:57:09
0.4774293554994766,0.5225706445005234,Coinbase Pro,40442.39,2022-02-05 06:57:09
0.7379357363054304,0.2620642636945696,FTX,40455.0,2022-02-05 06:57:09
0.25751121564528073,0.7424887843547192,Bybit,40425.0,2022-02-05 06:57:09
0.2869607962334869,0.7130392037665131,Binance,40452.48,2022-02-05 06:57:09
0.3442023362800037,0.6557976637199964,Coinbase Pro,40437.65,2022-02-05 06:57:09
0.4466027231873365,0.5533972768126635,FTX,40444.0,2022-02-05 06:57:09
0.5711073526967709,0.42889264730322907,Bybit,40425.0,2022-02-05 06:57:09
0.16490927381795148,0.8350907261820485,Binance,40449.08,2022-02-05 06:57:09
0.4082073617517695,0.5917926382482306,Coinbase Pro,40437.65,2022-02-05 06:57:09
0.29395732309753914,0.7060426769024609,FTX,40447.0,2022-02-05 06:57:09
0.05021514979296907,0.9497848502070309,Bybit,40425.5,2022-02-05 06:57:09
0.49933832942564116,0.5006616705743588,Binance,40434.72,2022-02-05 06:57:09
0.28529404582749124,0.7147059541725087,Coinbase Pro,40431.06,2022-02-05 06:57:09
0.21206678498931908,0.7879332150106809,FTX,40437.0,2022-02-05 06:57:09
0.06745043578201322,0.9325495642179868,Bybit,40413.5,2022-02-05 06:57:09
0.3624673525470691,0.6375326474529308,Binance,40416.8,2022-02-05 06:57:09
0.6241163745059166,0.37588362549408344,Coinbase Pro,40412.68,2022-02-05 06:57:09
0.30049563985987926,0.6995043601401209,FTX,40417.0,2022-02-05 06:57:09
0.4563466799129663,0.5436533200870338,Bybit,40362.0,2022-02-05 06:57:09
0.33201086243274075,0.6679891375672593,Binance,40399.37,2022-02-05 06:57:09
0.5679123611935981,0.43208763880640183,Coinbase Pro,40369.62,2022-02-05 06:57:09
0.6930797529745794,0.3069202470254207,FTX,40407.0,2022-02-05 06:57:09
0.3527982912903271,0.6472017087096729,Bybit,40391.0,2022-02-05 06:57:09
0.1422254521633213,0.8577745478366787,Binance,40418.23,2022-02-05 06:57:09
0.5459799819677148,0.45402001803228526,Coinbase Pro,40401.27,2022-02-05 06:57:09
0.3729497826136965,0.6270502173863035,FTX,40416.0,2022-02-05 06:57:09
0.8278425690601173,0.1721574309398827,Bybit,40391.0,2022-02-05 06:57:09
