,Bybit_ask,Bybit_bid,Bybit_tiker,Binance_ask,Binance_bid,Binance_tiker,Coinbase Pro_ask,Coinbase Pro_bid,Coinbase Pro_tiker,FTX_ask,FTX_bid,FTX_tiker
2022-02-07 00:00:03,0.24920248669378067,0.7507975133062194,41282.5,0.5452504573527516,0.4547495426472485,41302.39,0.4872095623463173,0.5127904376536828,41274.32,0.35234611137755273,0.6476538886224473,41295.0
2022-02-07 00:00:10,0.4397597091759125,0.5602402908240876,41282.5,0.4037088508642404,0.5962911491357596,41296.79,0.4718456037110463,0.5281543962889537,41274.32,0.28878003265686963,0.7112199673431304,41292.0
2022-02-07 00:00:18,0.3102717936304852,0.6897282063695149,41282.5,0.9838735465990891,0.016126453400910852,41285.0,0.4609673051857665,0.5390326948142334,41274.32,0.4965884534889656,0.5034115465110344,41289.0
2022-02-07 00:00:25,0.5360424153374994,0.4639575846625007,41261.5,0.4442686772606343,0.5557313227393658,41266.76,0.3861943073466059,0.613805692653394,41259.0,0.4529760256907148,0.5470239743092853,41269.0
2022-02-07 00:00:32,0.7016987377097057,0.29830126229029436,41247.0,0.0028601186691686107,0.9971398813308314,41250.04,0.5364283322851093,0.4635716677148906,41252.88,0.4787456591774403,0.5212543408225597,41251.0
2022-02-07 00:00:40,0.6402531620766343,0.3597468379233656,41247.0,0.2649794124485312,0.7350205875514689,41255.86,0.4862617759804228,0.5137382240195772,41252.88,0.7653604775753865,0.2346395224246135,41247.0
2022-02-07 00:00:47,0.9405529450333296,0.0594470549666703,41245.0,0.022640606929138815,0.9773593930708612,41250.0,0.4466522892851026,0.5533477107148975,41252.88,0.24282343924024866,0.7571765607597514,41235.0
2022-02-07 00:00:54,0.9213504584207831,0.07864954157921694,41243.5,0.01847899354285636,0.9815210064571437,41250.01,0.3402366681387431,0.6597633318612569,41261.5,0.37142332125794086,0.6285766787420591,41243.0
2022-02-07 00:01:03,0.8430471667268942,0.15695283327310583,41240.5,0.05823902726621603,0.9417609727337839,41250.0,0.388095657753821,0.611904342246179,41261.5,0.36752439824713673,0.6324756017528632,41240.0
2022-02-07 00:01:10,0.7447189860453207,0.25528101395467934,41240.0,0.03347129155170148,0.9665287084482985,41250.04,0.4635714442468293,0.5364285557531707,41261.5,0.4968646772297184,0.5031353227702816,41245.0
2022-02-07 00:01:17,0.4882316895536781,0.5117683104463219,41240.0,0.04457432382430195,0.9554256761756981,41255.37,0.5075435439779262,0.4924564560220739,41241.26,0.3803225478110404,0.6196774521889596,41245.0
2022-02-07 00:01:24,0.7094913127780101,0.2905086872219899,41240.0,0.01201563956470274,0.9879843604352972,41250.76,0.4905721886740217,0.5094278113259783,41241.26,0.648051906129959,0.351948093870041,41248.0
2022-02-07 00:01:32,0.7228506015879975,0.27714939841200253,41240.5,0.08759684539136949,0.9124031546086305,41250.0,0.33288579167937754,0.6671142083206225,41241.28,0.20419012495831448,0.7958098750416854,41237.0
2022-02-07 00:01:40,0.6462533098822938,0.3537466901177061,41240.5,0.616974599181738,0.38302540081826203,41232.74,0.3274960551188032,0.6725039448811968,41236.29,0.6052946372704184,0.39470536272958157,41233.0
2022-02-07 00:01:47,0.9179030026067647,0.08209699739323528,41225.0,0.7553548332507344,0.24464516674926565,41226.99,0.5080589515410504,0.4919410484589496,41223.47,0.6729486645076473,0.3270513354923526,41224.0
2022-02-07 00:01:55,0.8634548722074759,0.13654512779252417,41185.0,0.2923374675487459,0.707662532451254,41203.98,0.641483336146316,0.3585166638536839,41203.65,0.9972808688572535,0.0027191311427464805,41177.0
2022-02-07 00:02:04,0.38636363636363635,0.6136363636363638,41176.0,0.33871251415506237,0.6612874858449377,41171.0,0.3977291756665583,0.6022708243334418,41185.06,0.40799874978837564,0.5920012502116244,41166.0
2022-02-07 00:02:11,0.6037331814974811,0.3962668185025188,41140.5,0.330268799134334,0.669731200865666,41139.94,0.4955393330897044,0.5044606669102956,41156.59,0.86578870920887,0.13421129079113003,41146.0
2022-02-07 00:02:19,0.9126792173268837,0.0873207826731163,41121.0,0.6630459902935059,0.3369540097064942,41116.57,0.4022297251971212,0.5977702748028789,41121.38,0.6714246310853675,0.3285753689146324,41121.0
2022-02-07 00:02:26,0.13628131347325662,0.8637186865267433,41145.5,0.25634153463140263,0.7436584653685975,41164.73,0.2687313831797775,0.7312686168202225,41133.9,0.39420467926073827,0.6057953207392618,41165.0
2022-02-07 00:02:34,0.03764511500500022,0.9623548849949998,41181.0,0.07153986846205679,0.9284601315379433,41210.86,0.5342810289097493,0.4657189710902508,41221.82,0.10909023900344593,0.8909097609965542,41211.0
2022-02-07 00:02:41,0.5718704997599872,0.4281295002400128,41215.5,0.28285401990853626,0.7171459800914637,41220.77,0.36519035680750966,0.6348096431924903,41226.37,0.22855851404904817,0.7714414859509519,41224.0
2022-02-07 00:02:50,0.12788293303642437,0.8721170669635756,41236.5,0.468246811799562,0.5317531882004379,41262.7,0.5101190167000782,0.4898809832999217,41226.37,0.2254385652777284,0.7745614347222716,41265.0
2022-02-07 00:02:58,0.05796539342149711,0.9420346065785029,41250.0,0.6842847016287,0.31571529837129997,41271.0,0.4452178019606551,0.5547821980393448,41226.37,0.4718749232394193,0.5281250767605807,41266.0
2022-02-07 00:03:05,0.07518669488810871,0.9248133051118913,41249.5,0.4926489456702854,0.5073510543297145,41272.82,0.3965679190589139,0.6034320809410861,41226.37,0.11892228840559635,0.8810777115944036,41272.0
2022-02-07 00:03:13,0.667896643229318,0.3321033567706821,41219.0,0.18640090492015204,0.813599095079848,41220.61,0.20486828956324415,0.7951317104367558,41226.37,0.7213471849865952,0.27865281501340483,41219.0
2022-02-07 00:03:21,0.3101670677090915,0.6898329322909086,41167.0,0.6660174825824048,0.3339825174175952,41196.38,0.3483924661843502,0.6516075338156498,41204.2,0.5320635850853418,0.46793641491465826,41211.0
2022-02-07 00:03:29,0.3567883583910831,0.643211641608917,41167.0,0.6921426623435654,0.3078573376564347,41200.27,0.2585829834882757,0.7414170165117243,41204.2,0.48825451266206404,0.5117454873379359,41200.0
2022-02-07 00:03:37,0.2174271077006041,0.7825728922993958,41201.5,0.7937343368073925,0.20626566319260756,41230.08,0.4261274718582375,0.5738725281417624,41204.2,0.37666142137505815,0.6233385786249418,41224.0
2022-02-07 00:03:44,0.8681527707501734,0.13184722924982667,41197.5,0.12584084919952362,0.8741591508004763,41214.03,0.26036646259166896,0.739633537408331,41207.75,0.3035234187066648,0.6964765812933352,41212.0
2022-02-07 00:03:51,0.6959333161102077,0.30406668388979224,41197.5,0.2402410727995496,0.7597589272004504,41225.93,0.3783804256915378,0.6216195743084622,41207.75,0.44571265754894074,0.5542873424510593,41211.0
2022-02-07 00:03:58,0.06221625423620435,0.9377837457637956,41199.5,0.3093399338325936,0.6906600661674065,41243.42,0.48951265488299994,0.510487345117,41236.37,0.4663055881454815,0.5336944118545186,41252.0
2022-02-07 00:04:06,0.35735087485183653,0.6426491251481634,41217.5,0.12834839723479902,0.8716516027652009,41242.02,0.2529445258782345,0.7470554741217655,41236.37,0.33909280193605357,0.6609071980639465,41237.0
2022-02-07 00:04:13,0.30152711861438514,0.6984728813856149,41217.5,0.5790626052644242,0.42093739473557584,41242.02,0.3463708099924028,0.6536291900075971,41236.37,0.4706145670883151,0.5293854329116849,41240.0
2022-02-07 00:04:20,0.8066869161029039,0.19331308389709603,41185.5,0.697593053155166,0.30240694684483416,41182.36,0.40822136041644985,0.59177863958355,41233.56,0.7426251106490726,0.2573748893509274,41187.0
2022-02-07 00:04:28,0.19884971108606594,0.801150288913934,41177.5,0.8949697233545731,0.10503027664542683,41202.01,0.2553577428552762,0.7446422571447238,41180.63,0.26173904587257923,0.7382609541274208,41196.0
2022-02-07 00:04:36,0.07240348822984569,0.9275965117701543,41196.0,0.07647060094227334,0.9235293990577267,41231.0,0.5254567829688037,0.4745432170311963,41208.46,0.3353742677766913,0.6646257322233087,41225.0
2022-02-07 00:04:44,0.8863220766292645,0.11367792337073543,41207.0,0.6881878280226055,0.3118121719773947,41212.51,0.3682766623073093,0.6317233376926907,41208.46,0.5035285738950277,0.49647142610497236,41198.0
2022-02-07 00:04:53,0.31036086927626766,0.6896391307237323,41190.5,0.4199278262212674,0.5800721737787327,41217.0,0.43880969219838184,0.5611903078016182,41208.46,0.5956711506423055,0.4043288493576946,41217.0
2022-02-07 00:05:00,0.2815708724161718,0.7184291275838283,41209.5,0.8921007873306225,0.10789921266937746,41234.2,0.23070890930862734,0.7692910906913727,41208.46,0.40749391243850325,0.5925060875614968,41250.0
2022-02-07 00:05:08,0.48713571622414226,0.5128642837758577,41214.5,0.5294996531545152,0.47050034684548475,41237.47,0.38259863888788015,0.6174013611121199,41208.46,0.4956475342614642,0.5043524657385359,41228.0
2022-02-07 00:05:16,0.9039895755357786,0.09601042446422135,41214.5,0.7512286392437384,0.2487713607562617,41212.74,0.5105285985494089,0.489471401450591,41218.86,0.5169035976814221,0.48309640231857776,41216.0
2022-02-07 00:05:25,0.7394837172918767,0.2605162827081234,41191.0,0.48133255325056534,0.5186674467494348,41205.84,0.24807458025347826,0.7519254197465217,41222.61,0.4278726039764019,0.5721273960235981,41201.0
2022-02-07 00:05:32,0.5848878615074745,0.4151121384925255,41170.5,0.8598076545923483,0.14019234540765163,41202.64,0.36497089942092886,0.6350291005790711,41210.14,0.4730781247675301,0.5269218752324699,41198.0
2022-02-07 00:05:39,0.5632428302090514,0.4367571697909486,41170.5,0.7296801531684939,0.27031984683150606,41200.0,0.35636604883551487,0.6436339511644852,41210.14,0.7460419109931484,0.25395808900685146,41193.0
2022-02-07 00:05:46,0.5625227581184415,0.43747724188155845,41171.0,0.5308958751871822,0.46910412481281794,41200.0,0.41779936103037496,0.5822006389696252,41210.14,0.31592077864190066,0.6840792213580994,41196.0
2022-02-07 00:05:53,0.43690384990912234,0.5630961500908777,41200.0,0.492860276278212,0.5071397237217881,41222.84,0.46530128742414106,0.534698712575859,41203.82,0.7569377517483382,0.24306224825166184,41219.0
2022-02-07 00:06:01,0.007349592903590099,0.9926504070964098,41226.0,0.6724911697485976,0.3275088302514024,41263.62,0.34292384208646887,0.6570761579135311,41203.82,0.5359166338281011,0.46408336617189894,41261.0
2022-02-07 00:06:08,0.9153275713230782,0.08467242867692179,41237.0,0.31458424881597574,0.6854157511840242,41249.5,0.39127868272128563,0.6087213172787145,41269.36,0.35508851726233653,0.6449114827376634,41260.0
2022-02-07 00:06:15,0.21039895022069224,0.7896010497793077,41242.5,0.18020207400502689,0.8197979259949731,41275.09,0.48847591635381243,0.5115240836461875,41269.36,0.5644579939344861,0.4355420060655139,41265.0
2022-02-07 00:06:22,0.17565558935654046,0.8243444106434594,41246.0,0.14311300658564105,0.8568869934143589,41295.23,0.5294275698387972,0.4705724301612027,41260.45,0.23766316213244973,0.7623368378675504,41296.0
