,Bybit_ask,Bybit_bid,Bybit_tiker,Binance_ask,Binance_bid,Binance_tiker,Coinbase Pro_ask,Coinbase Pro_bid,Coinbase Pro_tiker,FTX_ask,FTX_bid,FTX_tiker
2022-02-25 00:00:05,0.8585602604862616,0.14143973951373848,35615.5,0.174350366621654,0.825649633378346,35619.83,0.4311363552381133,0.5688636447618867,35645.61,0.618988492314684,0.38101150768531594,35628.0
2022-02-25 00:00:13,0.9814095214644619,0.01859047853553813,35580.0,0.25114217426407454,0.7488578257359254,35588.87,0.6418653500915802,0.35813464990841987,35596.62,0.643635890729649,0.3563641092703509,35588.0
2022-02-25 00:00:21,0.0220569025789035,0.9779430974210965,35600.0,0.31597575283535395,0.684024247164646,35634.47,0.4658486188186551,0.5341513811813449,35624.32,0.4297322858962728,0.5702677141037272,35648.0
2022-02-25 00:00:29,0.6013272010512484,0.39867279894875174,35614.0,0.20278407836367654,0.7972159216363235,35648.36,0.531838606442173,0.468161393557827,35641.51,0.46644435628277026,0.5335556437172297,35644.0
2022-02-25 00:00:38,0.8464277199396011,0.15357228006039894,35587.5,0.6145179062555715,0.38548209374442854,35598.99,0.44991001131560976,0.5500899886843903,35647.56,0.5045018094793369,0.4954981905206631,35607.0
2022-02-25 00:00:46,0.5883859336426867,0.4116140663573134,35569.5,0.5582503695130536,0.4417496304869464,35584.3,0.46091394612395786,0.5390860538760421,35585.64,0.5220941958307848,0.4779058041692153,35581.0
2022-02-25 00:00:54,0.7918180615746108,0.2081819384253892,35560.5,0.33567589162490014,0.6643241083750998,35579.87,0.5075522682525863,0.4924477317474138,35585.64,0.5978584176085663,0.40214158239143377,35575.0
2022-02-25 00:01:03,0.8444912246346657,0.15550877536533422,35580.0,0.8724951625069692,0.1275048374930307,35581.42,0.3744417654463191,0.6255582345536809,35598.84,0.6307383358993238,0.36926166410067607,35571.0
2022-02-25 00:01:12,0.9363834422657952,0.0636165577342048,35535.5,0.4595771209621777,0.5404228790378224,35546.81,0.662996499187728,0.3370035008122719,35564.34,0.796871883991909,0.20312811600809094,35535.0
2022-02-25 00:01:22,0.9666299716804343,0.03337002831956572,35515.5,0.7145005356977145,0.28549946430228534,35521.16,0.6429321575233453,0.3570678424766548,35531.13,0.7507985762526238,0.24920142374737614,35527.0
