,Bybit_ask,Bybit_bid,Bybit_tiker,Binance_ask,Binance_bid,Binance_tiker,Coinbase Pro_ask,Coinbase Pro_bid,Coinbase Pro_tiker,FTX_ask,FTX_bid,FTX_tiker
2022-02-16 23:59:44,0.36146798937496605,0.6385320106250338,43469.5,0.5003331374888701,0.4996668625111298,43462.34,0.4217711636728097,0.5782288363271904,43455.02,0.4580974231219906,0.5419025768780095,43466.0
2022-02-16 23:59:54,0.12427123273281158,0.8757287672671884,43484.5,0.8322410667669375,0.16775893323306246,43490.21,0.6755354982421294,0.32446450175787045,43482.51,0.33690667064394647,0.6630933293560536,43490.0
2022-02-17 00:00:02,0.7944679298727495,0.20553207012725042,43484.0,0.7520592502121608,0.2479407497878392,43462.35,0.6610017486882668,0.33899825131173317,43468.85,0.5476962271771664,0.45230377282283374,43471.0
2022-02-17 00:00:11,0.5245377335997171,0.47546226640028283,43462.0,0.329776030817125,0.6702239691828751,43462.35,0.5717442301915309,0.4282557698084692,43446.34,0.6449602884313931,0.355039711568607,43458.0
2022-02-17 00:00:20,0.40096020371172664,0.5990397962882734,43462.0,0.5981794345509984,0.40182056544900163,43462.33,0.5409778435352373,0.45902215646476285,43447.0,0.40859545641599226,0.5914045435840076,43459.0
2022-02-17 00:00:28,0.13623764409116237,0.8637623559088375,43484.5,0.45324857790851253,0.5467514220914875,43493.96,0.6396003331749665,0.3603996668250335,43466.75,0.2657797971754456,0.7342202028245544,43509.0
2022-02-17 00:00:37,0.039696890390426114,0.9603031096095739,43492.5,0.43652101515847497,0.563478984841525,43523.66,0.7914997485421705,0.20850025145782955,43487.59,0.0641056746192209,0.9358943253807791,43526.0
2022-02-17 00:00:46,0.3460089887937939,0.6539910112062062,43526.0,0.37228654328290944,0.6277134567170906,43518.89,0.6337600257709929,0.36623997422900717,43519.96,0.28735149958558026,0.7126485004144197,43519.0
2022-02-17 00:00:54,0.3375436764528696,0.6624563235471304,43517.0,0.6650708236012717,0.3349291763987285,43531.62,0.6463536909761513,0.35364630902384864,43519.63,0.31390822471065843,0.6860917752893416,43524.0
2022-02-17 00:01:03,0.08599458728010827,0.9140054127198917,43526.5,0.05982109324319709,0.9401789067568029,43557.0,0.2871450950533228,0.7128549049466772,43521.26,0.6828339314414037,0.31716606855859625,43562.0
2022-02-17 00:01:12,0.4077630376168565,0.5922369623831434,43580.0,0.43904680259759177,0.5609531974024081,43572.01,0.6505453924518859,0.3494546075481141,43564.06,0.19981574058691154,0.8001842594130885,43572.0
2022-02-17 00:01:20,0.4510905425219941,0.5489094574780058,43580.0,0.28966339047341827,0.7103366095265817,43583.26,0.5527689696800546,0.44723103031994543,43564.06,0.31563780737704916,0.6843621926229508,43586.0
2022-02-17 00:01:28,0.26161286575643344,0.7383871342435665,43580.0,0.8674033149171271,0.13259668508287292,43582.58,0.6131549988849356,0.38684500111506437,43564.06,0.3260388713607222,0.6739611286392778,43593.0
2022-02-17 00:01:36,0.36430633003614765,0.6356936699638523,43579.5,0.3317899467567413,0.6682100532432587,43580.0,0.5851885819227398,0.41481141807726013,43564.06,0.41685635907313373,0.5831436409268662,43593.0
2022-02-17 00:01:45,0.5129627284622852,0.48703727153771476,43580.0,0.23235285092280367,0.7676471490771963,43577.68,0.42202657911336183,0.5779734208866382,43564.06,0.3572716136678252,0.6427283863321747,43577.0
2022-02-17 00:01:54,0.21582445579034962,0.7841755442096504,43580.0,0.6205895489057615,0.37941045109423854,43594.73,0.4897078805001932,0.5102921194998068,43582.92,0.06904906956136464,0.9309509304386353,43598.0
2022-02-17 00:02:03,0.4115340949407507,0.5884659050592493,43595.5,0.663380322571282,0.3366196774287179,43596.53,0.3494160300539891,0.6505839699460109,43586.85,0.5835501111478977,0.4164498888521023,43600.0
2022-02-17 00:02:11,0.6498810815181141,0.350118918481886,43595.5,0.531092378222351,0.4689076217776491,43592.95,0.5946561156957125,0.4053438843042874,43595.5,0.7290387795130637,0.27096122048693627,43600.0
2022-02-17 00:02:19,0.2552174478255217,0.7447825521744783,43595.5,0.32134565424709793,0.6786543457529021,43614.79,0.5732976777297752,0.4267023222702247,43615.73,0.15466119920855675,0.8453388007914432,43608.0
2022-02-17 00:02:28,0.3239174777084912,0.6760825222915088,43596.0,0.16135866106307334,0.8386413389369267,43595.01,0.4204644957985966,0.5795355042014034,43615.73,0.5728056467613646,0.42719435323863547,43594.0
2022-02-17 00:02:36,0.9678902540137182,0.03210974598628175,43595.0,0.797934105665076,0.20206589433492392,43580.41,0.5342705549559724,0.4657294450440275,43594.34,0.6202479827521902,0.3797520172478099,43583.0
2022-02-17 00:02:44,0.6898667396146783,0.31013326038532185,43580.0,0.43649162811045855,0.5635083718895414,43579.68,0.40021415430186297,0.599785845698137,43594.34,0.6791879795396419,0.32081202046035806,43581.0
2022-02-17 00:02:52,0.4395443948792824,0.5604556051207176,43579.5,0.15816573818656168,0.8418342618134382,43590.53,0.2546441090809086,0.7453558909190915,43594.34,0.5898337734297217,0.4101662265702783,43583.0
2022-02-17 00:03:00,0.3834293972340318,0.6165706027659682,43579.5,0.19838946019130405,0.801610539808696,43592.17,0.28340539800441356,0.7165946019955864,43594.34,0.27271848881588484,0.7272815111841152,43593.0
2022-02-17 00:03:08,0.306691861001014,0.693308138998986,43580.0,0.26748652531406975,0.7325134746859303,43586.37,0.40871386752421435,0.5912861324757855,43582.52,0.43834824501032343,0.5616517549896766,43589.0
2022-02-17 00:03:16,0.3190186618420611,0.6809813381579388,43579.5,0.1747952551244157,0.8252047448755843,43599.49,0.4640588507047068,0.535941149295293,43582.52,0.38216221447928767,0.6178377855207123,43595.0
2022-02-17 00:03:25,0.2997641065964684,0.7002358934035317,43580.0,0.3078458560647803,0.6921541439352197,43600.09,0.4987798242337933,0.5012201757662067,43582.52,0.38980643391716624,0.6101935660828337,43604.0
2022-02-17 00:03:33,0.23762152544885876,0.7623784745511412,43589.0,0.9551167650317435,0.044883234968256434,43596.37,0.6302154185904469,0.36978458140955317,43612.06,0.34578498441288535,0.6542150155871146,43616.0
2022-02-17 00:03:41,0.6305631312374502,0.3694368687625498,43589.0,0.784486000478616,0.21551399952138386,43587.01,0.21960160363374615,0.780398396366254,43587.8,0.5577878198581362,0.4422121801418638,43600.0
2022-02-17 00:03:49,0.8964388543718744,0.10356114562812546,43589.0,0.8697251962064537,0.13027480379354628,43584.01,0.6080412142028072,0.3919587857971928,43586.84,0.6423802260628895,0.3576197739371106,43590.0
2022-02-17 00:03:57,0.5476930070459883,0.4523069929540117,43574.0,0.5389820216434256,0.4610179783565744,43582.25,0.3505163700031059,0.6494836299968941,43575.01,0.5118692450268111,0.4881307549731889,43590.0
2022-02-17 00:04:06,0.44471177533256695,0.555288224667433,43574.5,0.2160985063513731,0.7839014936486268,43585.71,0.4524087900038249,0.5475912099961752,43587.12,0.6032889530282576,0.3967110469717424,43582.0
